,Unnamed: 0,article_link,headline,is_sarcastic
723,723,https://www.huffingtonpost.comhttp://live.huffingtonpost.com/r/archive/segment/5474eedb2b8c2aa9670003f9,study proves exactly how gross bathroom hand dryers really are,1
724,724,https://local.theonion.com/gchat-status-disastrously-left-on-visible-during-peak-a-1819576324,gchat status disastrously left on visible during peak andrea hours,1
725,725,https://www.huffingtonpost.com/entry/iraq-protestors-storm-green-zone_us_573f2c58e4b0613b512a0c59,iraqi forces open fire on protesters storming green zone,0
726,726,https://local.theonion.com/employee-wishes-he-had-enough-job-security-to-voice-opi-1819577259,employee wishes he had enough job security to voice opinion,1
727,727,https://www.theonion.com/snowy-mountain-in-pyeongchang-figures-it-can-withstand-1823004785,snowy mountain in pyeongchang figures it can withstand 1 or 2 more big cheers before triggering avalanche,1
728,728,https://local.theonion.com/new-ketchup-gets-horrifying-look-at-grisled-almost-emp-1819882379,"new ketchup gets horrifying look at grisled, almost empty bottle it replacing",1
729,729,https://www.huffingtonpost.com/entry/this-prairie-city-deserves-your-travel-dollars-heres_us_5998f4ffe4b02eb2fda320af,this prairie city deserves your travel dollars. here's why.,0
730,730,https://www.huffingtonpost.com/entry/trevor-noah-trump-obama-meeting_us_582552fae4b060adb56de29a,trevor noah can't wrap mind around trump-obama white house meeting,0
731,731,https://www.huffingtonpost.com/entry/why-gay-marriage-doesnt-open-the-door-to-polygamy_b_7272846.html,why gay marriage doesn't open the door to polygamy,0
732,732,https://www.huffingtonpost.com/entry/elizabeth-warren-trump-conflicts_us_58728387e4b099cdb0fd8845,elizabeth warren introduces bill to resolve trump's conflicts of interest,0
733,733,https://www.theonion.com/phalanx-of-lawyers-stares-hungrily-from-back-cover-of-p-1819586968,phalanx of lawyers stares hungrily from back cover of phone book,1
734,734,https://www.huffingtonpost.com/entry/child-desperate-to-end-fighting-with-mom_us_5823654ae4b0aac62488caf8,"12-year-old says she's desperate to stop the hitting, screaming, fighting with mom",0
735,735,https://www.theonion.com/grandma-told-do-not-resuscitate-means-low-sodium-diet-1819587214,grandma told 'do not resuscitate' means 'low-sodium diet',1
736,736,https://www.huffingtonpost.comhttp://www.politico.com/story/2016/03/marco-rubio-2016-path-220190,rubio's path to an outright win has vanished,1
737,737,https://www.huffingtonpost.com/entry/william-shatner-leonard-nimoy-funeral_n_6775780.html,why william shatner can't attend leonard nimoy's funeral,0
738,738,https://www.huffingtonpost.com/entry/yoga-master-diamond-dalla_b_5660780.html,yoga master: diamond dallas page's reluctant destiny,1
739,739,https://www.huffingtonpost.com/entry/thursdays-morning-email-dems-say-they-have-deal-on-daca-trump-tweets-otherwise_us_59ba6478e4b0edff97198acc,"thursday's morning email: dems say they have deal on daca, trump tweets otherwise",0
740,740,https://www.theonion.com/party-host-proudly-informs-guests-theyre-eating-shark-1819567621,party host proudly informs guests they're eating shark,1
741,741,https://www.huffingtonpost.com/entry/julianne-moore-freeheld_us_560d4ee6e4b0dd85030af549,"julianne moore on 'freeheld,' marriage equality and ellen page's 'extraordinary' coming out",0
742,742,https://www.theonion.com/data-technician-by-day-a-data-technician-by-night-1819586607,data technician by day a data technician by night,1
743,743,https://www.theonion.com/starbucks-offering-new-lukewarm-coffee-to-help-ease-cus-1819655087,starbucks offering new lukewarm coffee to help ease customers' transition from iced to hot,1
744,744,https://politics.theonion.com/i-used-to-look-up-to-you-shouts-anguished-flynn-jr-ru-1820922647,"'i used to look up to you,' shouts anguished flynn jr. running out of room after learning father a perjurer",1
745,745,https://www.huffingtonpost.com/entry/lost-beer-st-patricks-day-mustache-harrys_us_56e71892e4b0860f99d9fb01,how to stop the tragic loss of beer on st. patrick's day,0
746,746,https://www.theonion.com/guy-totally-looked-like-chick-from-behind-1819586806,guy totally looked like chick from behind,1
747,747,https://www.huffingtonpost.com/entry/what-berlin-and-brussels_b_6153782.html,what berlin (and brussels) can teach cairo and washington,0
748,748,https://www.huffingtonpost.com/entry/best-dressed-list_n_7233924.html,kerry washington wows on this week's best-dressed list,0
749,749,https://www.huffingtonpost.com/entry/how-to-store-wine_us_56c5f442e4b08ffac127e104,"the 7 worst wine storage mistakes you can make, and how to fix them",0
750,750,https://www.huffingtonpost.com/entry/oreilly-combat-cbs_n_6727988.html,"o'reilly indeed embellishing war reporting experience, says cbs colleague",1
751,751,https://local.theonion.com/bugs-infesting-area-apartment-have-no-clear-goal-1819572967,bugs infesting area apartment have no clear goal,1
752,752,https://www.huffingtonpost.com/entry/demi-lovato-hello_us_5648ea5be4b08cda3489451c,demi lovato absolutely slays cover of adele's 'hello',0
753,753,https://local.theonion.com/man-putting-off-starting-family-to-focus-on-treading-wa-1819579713,man putting off starting family to focus on treading water in career for few years,1
754,754,https://www.huffingtonpost.com/entry/trump-promises-mexico-will-reimburse-america-for_us_58893443e4b0628ad613de04,the queer response to trump's promise to build wall along mexican border,0
755,755,https://politics.theonion.com/senate-wins-fight-to-lower-allowable-amperage-levels-on-1819568718,senate wins fight to lower allowable amperage levels on detainees' testicles,0
756,756,https://www.huffingtonpost.com/entry/how-to-be-memorable-by-cr_b_5968966.html,want to be more memorable? create your own personal connection story,0
757,757,https://www.huffingtonpost.comhttp://www.theguardian.com/us-news/2016/may/31/9-11-attacks-destroyed-evidence-khalid-sheikh-mohammed,"judge 'manipulated' 9/11 attacks case, court document alleges",0
758,758,https://entertainment.theonion.com/director-seeking-relatively-unknown-actress-for-next-af-1819577824,director seeking relatively unknown actress for next affair,1
759,759,https://www.huffingtonpost.com/entry/tituss-burgess-follows-up-pinot-noir-with-an-ode-to-multicultural-penis_us_55dc757fe4b0a40aa3ac20b0,'kimmy schmidt' star tituss burgess follows up 'peeno noir' with ode to multicultural penis,1
760,760,https://www.huffingtonpost.com/entry/mexican-bakery-hurricane-harvey-pan-dulce_us_59a7b7c3e4b0a8d1457320d9,trapped mexican bakery staff bake hundreds of loaves for harvey flood victims,0
761,761,https://www.huffingtonpost.com/entry/jordan-hancock-police-video_us_5af30b20e4b0aab8a78b8678,denver mayor's son caught on tape berating cop as a 'faggot',0
762,762,https://www.huffingtonpost.com/entry/post_8478_b_6000768.html,how to survive an unpredictable winter,0
763,763,https://www.huffingtonpost.com/entry/rand-paul-education-eductation_n_7018592.html,rand paul's campaign website misspelled 'education',1
764,764,https://politics.theonion.com/town-hall-audience-member-asks-clinton-to-quickly-pivot-1819579329,town hall audience member asks clinton to quickly pivot away from his question and then state her platform,1
765,765,https://www.huffingtonpost.com/entry/supreme-court-evenwel_us_566728aee4b079b2819055a3,politics are dominating the supreme court this week. that's not good.,0
766,766,https://local.theonion.com/man-searching-for-part-of-chicken-tender-thin-enough-to-1819578435,man searching for part of chicken tender thin enough to fit into plastic dipping sauce cup,1
767,767,https://www.theonion.com/dalai-lama-announces-next-life-to-be-his-last-before-re-1826007993,dalai lama announces next life to be his last before retirement,0
768,768,https://local.theonion.com/tale-of-how-woman-started-making-earrings-out-of-scrabb-1819578584,tale of how woman started making earrings out of scrabble tiles even more spellbinding than anticipated,0
769,769,https://www.theonion.com/aol-time-warner-turmoil-over-reported-says-time-1819566723,"aol/time warner turmoil over-reported, says time",1
770,770,https://www.huffingtonpost.com/entry/iraq-government-talks_n_5701277.html,political crisis in iraq deepens,0
771,771,https://www.theonion.com/teen-publication-takes-bold-anti-peer-pressure-stance-1819565186,teen publication takes bold anti-peer-pressure stance,0
772,772,https://www.huffingtonpost.comhttp://live.huffingtonpost.com/r/segment/porn-to-pay-for-college/55aeadf62b8c2a2f6f000193,when sex work pays your tuition,0
773,773,https://www.huffingtonpost.com/entry/masters-of-habit-the-wisd_b_6925730.html,masters of habit: the wisdom and writing of maya angelou,0
774,774,https://www.theonion.com/record-store-clerk-gazes-down-from-on-high-in-aloof-ind-1819565161,record-store clerk gazes down from on high in aloof indifference,1
775,775,https://entertainment.theonion.com/merle-haggard-haggard-1819587279,merle haggard haggard,1
776,776,https://www.huffingtonpost.com/entry/betty-peters-common-core_us_563e2a82e4b0307f2cadb27e,alabama education official warns of 'homosexualist' common core takeover,0
777,777,https://www.huffingtonpost.com/entry/trump-calls-immigrants-animals-again_us_5afca15fe4b0779345d59e2a,trump refers to immigrants as 'animals.' again.,0
778,778,https://www.huffingtonpost.com/entry/implicit-bias-training-for-agents_us_57727284e4b0dbb1bbbbe15f,"justice dept. mandates 'implicit bias' training for agents, lawyers",0
779,779,https://politics.theonion.com/exxonmobil-chevron-locked-in-bidding-war-to-acquire-lu-1819576739,"exxonmobil, chevron locked in bidding war to acquire lucrative pennsylvania senator",1
780,780,https://www.huffingtonpost.com/entry/deporters-in-chief-gop-will-lose-the-2016-election_b_6916018.html,deporters-in-chief: gop will lose the 2016 election,0
781,781,https://politics.theonion.com/fbi-chief-releases-composite-sketch-of-dream-house-1819564568,fbi chief releases composite sketch of dream house,0
782,782,https://entertainment.theonion.com/academy-honors-retiring-daniel-day-lewis-with-small-far-1823463814,academy honors retiring daniel day-lewis with small farewell happy hour in dolby theatre kitchen,1
783,783,https://www.huffingtonpost.com/entry/changing-the-playlist-in-my-head_b_7219032.html,changing the playlist in my head,0
784,784,https://www.theonion.com/scientists-discover-new-species-of-reptile-deep-within-1819592837,scientists discover new species of reptile deep within amazonian bulldozer treads,1
785,785,https://www.huffingtonpost.com/entry/5-foolproof-muffins-to-ki_b_8404440.html,5 foolproof muffins to kick off baking season,1
786,786,https://www.theonion.com/authorities-say-dozens-of-bystanders-failed-to-act-as-m-1826202771,authorities say dozens of bystanders failed to act as man went about his life,1
787,787,https://www.huffingtonpost.com/entry/kentucky-prayer-patrols_us_5930d0e0e4b0c242ca229321,kentucky governor's crime plan: volunteer 'prayer patrols' roaming the streets,0
788,788,https://www.huffingtonpost.com/entry/solange-lucky-august-2014_n_5563333.html,love: solange covers lucky mag,1
789,789,https://www.huffingtonpost.comhttp://www.newsobserver.com/news/local/community/chapel-hill-news/article71199162.html,rainbow flags burned outside north carolina church after law controversy,0
790,790,https://www.huffingtonpost.com/entry/harry-potter-festival_us_57f7f6a1e4b0b6a43031f4ec,this town is becoming hogsmeade for one magical 'harry potter' weekend,0
791,791,https://www.theonion.com/college-graduate-to-never-read-a-book-again-1819586459,college graduate to never read a book again,1
792,792,https://www.huffingtonpost.com/entry/democratic-activist-poll_us_561c1eace4b050c6c4a27c52,"sanders gains with democratic activists, but clinton still leads",0
793,793,https://www.huffingtonpost.com/entry/adele-dolly-parton-dresses-up_us_5a70666ae4b05836a2567280,"adele dresses up as dolly parton, to make her feel her love",0
794,794,https://www.huffingtonpost.com/entry/harry-reid-ted-cruz_us_565f19a3e4b08e945fed9304,harry reid stunned by ted cruz's claim that most violent criminals are democrats,0
795,795,https://www.huffingtonpost.com/entry/workman-building-shooting_us_55d799fde4b0a40aa3ab1067,gunman kills guard and then self at nyc federal building,0
796,796,https://www.theonion.com/mozambique-out-of-toilet-paper-1819565830,mozambique out of toilet paper,1
797,797,https://www.huffingtonpost.com/entry/mitch-mcconnell-debt-ceil_n_6826374.html,mitch mcconnell pledges to avoid debt ceiling disaster,0
798,798,https://www.theonion.com/washington-monument-set-up-on-blind-date-with-eiffel-to-1819590741,washington monument set up on blind date with eiffel tower,1
799,799,https://www.huffingtonpost.com/entry/bernie-sanders-booing_us_579768e7e4b0d3568f847c08,bernie sanders has a message for his loudest supporters,0
800,800,https://www.huffingtonpost.com/entry/civic-eagle-civic-social-network_us_55a96f3de4b0d2ded39f16cb,'civic eagle' app wants to bring americans face to face in online debate,0
801,801,https://www.theonion.com/domino-s-surprises-customer-with-nice-steak-dinner-1819590063,domino's surprises customer with nice steak dinner,1
